balanced_round_robin_order,balanced_slot_index,balanced_period,include_in_hourly_primary,microcolony_pair,microcolony_ids,exposure_date,source_date,relative_period,target_hour,selected_minute,selection_status,day_status,video_id,filename_camera_label,source_video_path,symlink_path,augmentation_reason,augmentation_note
177,18,pre,true,MCs-5-and-6,5;6,2026-02-23,2026-02-22,pre_exposure_folder,17,00,exact_hh00,partial_day,bumblebox-18_2026-02-22_17_00_05,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_17_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/pre/2026-02-22/bumblebox-18_2026-02-22_17_00_05.mp4,base_hourly,original hourly round-robin selection
178,18,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,17,10,augmented_extra,augmented,bumblebox-18_2026-02-22_17_10_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_17_10_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
179,18,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,17,20,augmented_extra,augmented,bumblebox-18_2026-02-22_17_20_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_17_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
180,18,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,17,30,augmented_extra,augmented,bumblebox-18_2026-02-22_17_30_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_17_30_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
181,18,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,17,40,augmented_extra,augmented,bumblebox-18_2026-02-22_17_40_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_17_40_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
182,18,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,17,50,augmented_extra,augmented,bumblebox-18_2026-02-22_17_50_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_17_50_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
183,18,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_17_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_17_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_17_00_04.mp4,base_hourly,original hourly round-robin selection
184,18,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,17,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_17_00_07,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_17_00_07.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_17_00_07.mp4,base_hourly,original hourly round-robin selection
185,18,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,17,10,augmented_extra,augmented,bumblebox-15_2026-02-22_17_10_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_17_10_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
186,18,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,17,30,augmented_extra,augmented,bumblebox-15_2026-02-22_17_30_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_17_30_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
187,18,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,17,50,augmented_extra,augmented,bumblebox-15_2026-02-22_17_50_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_17_50_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
188,18,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_17_00_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_17_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_17_00_02.mp4,base_hourly,original hourly round-robin selection
189,18,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,17,30,augmented_extra,augmented,bumblebox-9_2026-03-15_17_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_17_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
190,19,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,partial_day,bumblebox-19_2026-02-22_18_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_18_00_03.mp4,base_hourly,original hourly round-robin selection
191,19,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_18_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_18_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_18_00_04.mp4,base_hourly,original hourly round-robin selection
192,19,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_18_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_18_00_03.mp4,base_hourly,original hourly round-robin selection
193,19,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_18_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_18_00_03.mp4,base_hourly,original hourly round-robin selection
194,19,pre,true,MCs-5-and-6,5;6,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,partial_day,bumblebox-18_2026-02-22_18_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_18_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/pre/2026-02-22/bumblebox-18_2026-02-22_18_00_04.mp4,base_hourly,original hourly round-robin selection
195,19,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,18,10,augmented_extra,augmented,bumblebox-18_2026-02-22_18_10_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_18_10_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
196,19,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,18,20,augmented_extra,augmented,bumblebox-18_2026-02-22_18_20_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_18_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
197,19,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,18,30,augmented_extra,augmented,bumblebox-18_2026-02-22_18_30_05,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_18_30_05.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
198,19,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,18,40,augmented_extra,augmented,bumblebox-18_2026-02-22_18_40_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_18_40_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
199,19,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,18,50,augmented_extra,augmented,bumblebox-18_2026-02-22_18_50_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_18_50_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
200,19,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_18_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_18_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_18_00_04.mp4,base_hourly,original hourly round-robin selection
201,19,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_18_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_18_00_03.mp4,base_hourly,original hourly round-robin selection
202,19,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,18,20,augmented_extra,augmented,bumblebox-15_2026-02-22_18_20_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_18_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
203,19,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,18,40,augmented_extra,augmented,bumblebox-15_2026-02-22_18_40_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_18_40_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
204,19,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_18_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_18_00_03.mp4,base_hourly,original hourly round-robin selection
205,19,pre,true,MCs-13-and-14,13;14,,2026-03-01,augmented_pre_exposure,18,30,augmented_extra,augmented,bumblebox-18_2026-03-01_18_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_18_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC14 to compensate blurry MC1 0.5ppb
206,19,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,18,30,augmented_extra,augmented,bumblebox-18_2026-03-05_18_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_18_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC14 matches MC1 0.5ppb
207,19,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,18,30,augmented_extra,augmented,bumblebox-15_2026-03-05_18_30_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_18_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC16 matches MC2 10ppb
208,19,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,18,30,augmented_extra,augmented,bumblebox-9_2026-03-15_18_30_02,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_18_30_02.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
209,19,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,18,30,augmented_extra,augmented,bumblebox-9_2026-03-19_18_30_04,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_18_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC17 matches MC2 10ppb
210,19,pre,true,MCs-21-and-22,21;22,,2026-03-15,augmented_pre_exposure,18,30,augmented_extra,augmented,bumblebox-18_2026-03-15_18_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_18_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC21 to compensate blurry MC1 0.5ppb
211,19,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,18,30,augmented_extra,augmented,bumblebox-18_2026-03-18_18_30_05,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_18_30_05.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC21 matches MC1 0.5ppb
212,20,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,partial_day,bumblebox-19_2026-02-22_19_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_19_00_03.mp4,base_hourly,original hourly round-robin selection
213,20,pre,true,MCs-1-and-2,1;2,,2026-02-22,augmented_pre_exposure,19,30,augmented_extra,augmented,bumblebox-19_2026-02-22_19_30_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_19_30_05.mp4,,pre_fill_to_24_if_possible,fill MCs-1-and-2 pre from 16 toward 24 using non-hourly pre videos
214,20,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_19_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_19_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_19_00_04.mp4,base_hourly,original hourly round-robin selection
215,20,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_19_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_19_00_03.mp4,base_hourly,original hourly round-robin selection
216,20,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_19_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_19_00_03.mp4,base_hourly,original hourly round-robin selection
217,20,pre,true,MCs-5-and-6,5;6,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,partial_day,bumblebox-18_2026-02-22_19_00_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/pre/2026-02-22/bumblebox-18_2026-02-22_19_00_03.mp4,base_hourly,original hourly round-robin selection
218,20,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,19,10,augmented_extra,augmented,bumblebox-18_2026-02-22_19_10_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_19_10_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
219,20,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,19,20,augmented_extra,augmented,bumblebox-18_2026-02-22_19_20_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_19_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
220,20,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,19,30,augmented_extra,augmented,bumblebox-18_2026-02-22_19_30_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_19_30_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
221,20,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,19,40,augmented_extra,augmented,bumblebox-18_2026-02-22_19_40_06,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_19_40_06.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
222,20,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,19,50,augmented_extra,augmented,bumblebox-18_2026-02-22_19_50_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_19_50_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
223,20,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_19_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_19_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_19_00_04.mp4,base_hourly,original hourly round-robin selection
224,20,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_19_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_19_00_03.mp4,base_hourly,original hourly round-robin selection
225,20,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,19,10,augmented_extra,augmented,bumblebox-15_2026-02-22_19_10_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_19_10_02.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
226,20,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,19,30,augmented_extra,augmented,bumblebox-15_2026-02-22_19_30_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_19_30_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
227,20,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,19,50,augmented_extra,augmented,bumblebox-15_2026-02-22_19_50_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_19_50_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
228,20,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_19_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_19_00_03.mp4,base_hourly,original hourly round-robin selection
229,20,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,19,30,augmented_extra,augmented,bumblebox-9_2026-03-15_19_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_19_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
230,21,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,20,00,exact_hh00,partial_day,bumblebox-19_2026-02-22_20_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_20_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_20_00_03.mp4,base_hourly,original hourly round-robin selection
231,21,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,20,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_20_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_20_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_20_00_05.mp4,base_hourly,original hourly round-robin selection
232,21,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,20,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_20_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_20_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_20_00_03.mp4,base_hourly,original hourly round-robin selection
233,21,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,20,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_20_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_20_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_20_00_03.mp4,base_hourly,original hourly round-robin selection
234,21,pre,true,MCs-5-and-6,5;6,2026-02-23,2026-02-22,pre_exposure_folder,20,00,exact_hh00,partial_day,bumblebox-18_2026-02-22_20_00_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_20_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/pre/2026-02-22/bumblebox-18_2026-02-22_20_00_03.mp4,base_hourly,original hourly round-robin selection
235,21,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,20,10,augmented_extra,augmented,bumblebox-18_2026-02-22_20_10_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_20_10_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
236,21,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,20,20,augmented_extra,augmented,bumblebox-18_2026-02-22_20_20_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_20_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
237,21,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,20,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_20_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_20_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_20_00_04.mp4,base_hourly,original hourly round-robin selection
